request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000961,2025-11-21 00:39:09.590145,CH_TL_82805,-57.8573745,30.19717,Dominican Republic,America/Havana,"Santa, please bring me robot for Christmas. I really need it because my old one broke. I've been very good all year. From Jacqueline",ELECTRONICS,3,0.919,4,ja,mailbox,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.98}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 1.0}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}]"
REQ_2025_00000540,2025-11-21 01:18:51.907748,CH_LT_66880,-63.136063,-73.1386,United Arab Emirates,Indian/Mahe,"Santa, please bring me craft kit for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Jessica",CREATIVE,3,0.602,2,es,tree,"[{""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.86}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.83}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}]"
REQ_2025_00000518,2025-11-21 02:08:02.456039,CH_BW_50487,-80.0816945,-62.777368,Turks and Caicos Islands,America/Santo_Domingo,"Santa, please bring me drone for Christmas. I really need it because all my friends have one. I've been kind all year. From Ryan",ELECTRONICS,3,0.801,1,it,mailbox,"[{""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.93}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.84}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}]"
REQ_2025_00000748,2025-11-21 02:26:12.733173,CH_MM_50819,69.769948,127.367443,Nicaragua,America/Bahia,"Hi Santa! My name is Eric and I am 9 years old. This year I want LEGO set, board game, and toy car. I've been helpful and helped my dad. Thank you!",TOYS,3,0.79,3,fr,stocking,"[{""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.93}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.87}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.92}]"
REQ_2025_00000758,2025-11-21 03:41:45.752011,CH_ID_78713,38.808231,-103.07795,Puerto Rico,Pacific/Auckland,"Hi Santa! My name is Mercedes and I am 5 years old. This year I want headphones, gaming console, and smartwatch. I've been good and helped my grandparents. Thank you!",ELECTRONICS,3,0.641,5,ja,tree,"[{""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.93}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}]"
REQ_2025_00000350,2025-11-21 03:48:23.775641,CH_MY_18256,63.6582275,-25.82424,Trinidad and Tobago,America/Havana,"Dear Santa, I have been very kind this year. For Christmas, I would really like gaming console and maybe tablet. I promise to do my homework. Love, Daniel",ELECTRONICS,3,0.917,3,ja,mailbox,"[{""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.8}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.87}]"
REQ_2025_00000480,2025-11-21 03:56:44.365850,CH_IE_46942,-43.07631,6.698943,Antigua and Barbuda,Europe/Vienna,"Santa, please bring me robot for Christmas. I really need it because all my friends have one. I've been kind all year. From Sarah",ELECTRONICS,3,0.929,4,zh,chimney,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.89}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.95}]"
REQ_2025_00000110,2025-11-21 04:46:17.409443,CH_BR_14138,-60.9031505,88.85299,Macao,America/Argentina/San_Juan,"Hi Santa! My name is Christopher and I am 12 years old. This year I want musical instrument, art supplies, and craft kit. I've been very good and helped my dad. Thank you!",CREATIVE,3,0.829,1,de,chimney,"[{""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.89}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}]"
REQ_2025_00000144,2025-11-21 05:23:39.690184,CH_ID_48200,74.1119825,-156.509278,El Salvador,America/Cancun,"Hi Santa! My name is Kara and I am 12 years old. This year I want smartwatch, robot, and gaming console. I've been excellent and helped my brother. Thank you!",ELECTRONICS,3,0.894,4,de,stocking,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.96}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}]"
REQ_2025_00000295,2025-11-21 06:10:18.828549,CH_BE_54062,-89.569937,-81.300881,Portugal,Asia/Damascus,"Hi Santa! My name is Austin and I am 12 years old. This year I want building blocks, art supplies, and science kit. I've been excellent and helped my dad. Thank you!",CREATIVE,3,0.633,5,en,mailbox,"[{""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.89}]"
REQ_2025_00000731,2025-11-21 06:31:22.642054,CH_GT_44452,-72.1902915,-25.115477,Niue,Africa/Douala,"Santa, please bring me drone for Christmas. I really need it because I want to learn. I've been trying my best all year. From Adrian",ELECTRONICS,3,0.789,3,pt,tree,"[{""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.95}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.97}]"
REQ_2025_00000582,2025-11-21 07:30:11.812648,CH_GR_35055,83.2446145,33.752931,Croatia,Europe/London,"Santa, please bring me rollerblades for Christmas. I really need it because I want to learn. I've been trying my best all year. From Colleen",SPORTS,3,0.989,5,en,stocking,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.96}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.8}, {""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.98}]"
REQ_2025_00000691,2025-11-21 07:31:10.365665,CH_MX_92709,39.750231,-57.641333,Turkey,Africa/Mogadishu,"Hi Santa! My name is Ryan and I am 7 years old. This year I want soccer ball, bicycle, and basketball. I've been helpful and helped my sister. Thank you!",SPORTS,3,0.875,2,en,mailbox,"[{""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.83}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.91}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 1.0}]"
REQ_2025_00000428,2025-11-21 07:38:56.885753,CH_VE_70314,-27.536021,-164.206381,Isle of Man,America/Port_of_Spain,"Hi Santa! My name is Kimberly and I am 4 years old. This year I want tennis racket, bicycle, and rollerblades. I've been good and helped my dad. Thank you!",SPORTS,3,0.877,5,ja,stocking,"[{""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.92}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.99}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.87}]"
REQ_2025_00000621,2025-11-21 07:42:53.339175,CH_KR_87901,28.5588925,72.310401,Denmark,Europe/Prague,"Dear Santa, I have been very good this year. For Christmas, I would really like tennis racket and maybe basketball. I promise to help with chores. Love, Vanessa",SPORTS,3,0.639,3,ja,stocking,"[{""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.97}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.82}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.92}]"
REQ_2025_00000493,2025-11-21 07:49:16.195781,CH_MR_11908,-40.19912,152.337306,Liberia,Asia/Kashgar,"Dear Santa, I have been very good this year. For Christmas, I would really like gaming console and maybe smartwatch. I promise to share with my siblings. Love, Stephanie",ELECTRONICS,3,0.735,2,es,tree,"[{""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.97}]"
REQ_2025_00000676,2025-11-21 08:14:08.585434,CH_NA_32376,3.050195,128.13613,North Macedonia,Asia/Baghdad,"Hi Santa! My name is Kaylee and I am 5 years old. This year I want art supplies, musical instrument, and building blocks. I've been good and helped my brother. Thank you!",CREATIVE,3,0.85,5,ja,tree,"[{""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.91}, {""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.88}]"
REQ_2025_00000231,2025-11-21 08:32:34.498928,CH_UG_99477,-4.053652,150.70313,Venezuela,Europe/Budapest,"Santa, please bring me robot for Christmas. I really need it because I want to learn. I've been very good all year. From Jonathan",ELECTRONICS,3,0.63,2,es,mailbox,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.81}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}, {""item_name"": ""gaming console"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.85}]"
REQ_2025_00000170,2025-11-21 09:40:12.125115,CH_PA_78662,-13.7012705,-51.942187,Argentina,Europe/London,"Dear Santa, I have been very good this year. For Christmas, I would really like chapter book and maybe comic book. I promise to help with chores. Love, Michael",BOOKS,3,0.626,5,es,mailbox,"[{""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.89}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.87}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.9}]"
REQ_2025_00000936,2025-11-21 09:51:43.333519,CH_CH_27106,-74.6096355,-80.986775,Albania,Asia/Rangoon,"Hi Santa! My name is Gregory and I am 5 years old. This year I want building blocks, craft kit, and musical instrument. I've been very good and helped my dad. Thank you!",CREATIVE,3,0.747,5,zh,tree,"[{""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.82}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.99}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}]"
REQ_2025_00000884,2025-11-21 13:11:46.951569,CH_KW_54054,79.640731,14.321944,Kenya,Africa/Nouakchott,"Dear Santa, I have been very excellent this year. For Christmas, I would really like musical instrument and maybe science kit. I promise to do my homework. Love, Joel",CREATIVE,3,0.664,3,zh,chimney,"[{""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.82}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.82}, {""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}]"
REQ_2025_00000352,2025-11-21 13:27:21.384045,CH_KZ_69793,19.405198,-52.16418,United Kingdom,Asia/Tokyo,"Dear Santa, I have been very very good this year. For Christmas, I would really like doll and maybe toy car. I promise to share with my siblings. Love, Nicholas",TOYS,3,0.844,5,es,chimney,"[{""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.82}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.92}, {""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.92}]"
REQ_2025_00000775,2025-11-21 13:46:08.106612,CH_BZ_21892,-34.3093615,126.91566,Turkey,Europe/Tirane,"Dear Santa, I have been very kind this year. For Christmas, I would really like tablet and maybe smartwatch. I promise to be kind to others. Love, Michael",ELECTRONICS,3,0.674,4,de,tree,"[{""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.87}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.93}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}]"
REQ_2025_00000628,2025-11-21 15:05:21.990099,CH_MX_26963,81.5950555,146.973489,Guatemala,America/Grenada,"Hi Santa! My name is Matthew and I am 7 years old. This year I want bicycle, basketball, and tennis racket. I've been helpful and helped my grandparents. Thank you!",SPORTS,3,0.879,5,pt,mailbox,"[{""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.95}]"
REQ_2025_00000867,2025-11-21 15:32:29.073894,CH_VC_57785,-53.833516,-124.387169,Israel,Europe/Athens,"Santa, please bring me skateboard for Christmas. I really need it because it would help me in school. I've been kind all year. From Marie",SPORTS,3,0.619,2,es,tree,"[{""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.82}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.94}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}]"
REQ_2025_00000360,2025-11-21 15:57:36.410808,CH_AM_54025,13.3740075,64.45178,Morocco,Africa/Kampala,"Dear Santa, I have been very kind this year. For Christmas, I would really like chapter book and maybe educational book. I promise to help with chores. Love, Raymond",BOOKS,3,0.651,5,en,stocking,"[{""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.83}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.97}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.89}]"
REQ_2025_00000467,2025-11-21 16:22:46.447248,CH_AL_69516,-38.3734605,-155.361194,Morocco,Europe/Rome,"Hi Santa! My name is Tara and I am 12 years old. This year I want art supplies, science kit, and musical instrument. I've been trying my best and helped my sister. Thank you!",CREATIVE,3,0.807,5,de,chimney,"[{""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.82}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.81}]"
REQ_2025_00000594,2025-11-21 16:28:51.563775,CH_FM_35304,48.3841355,-129.919646,Thailand,Asia/Tehran,"Hi Santa! My name is Latasha and I am 10 years old. This year I want tablet, smartwatch, and drone. I've been kind and helped my brother. Thank you!",ELECTRONICS,3,0.7,2,it,mailbox,"[{""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.82}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.96}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.92}]"
REQ_2025_00000116,2025-11-21 16:30:21.694631,CH_TM_49110,-62.460101,-82.203202,Latvia,Africa/Cairo,"Hi Santa! My name is Randy and I am 5 years old. This year I want skateboard, bicycle, and basketball. I've been very good and helped my mom. Thank you!",SPORTS,3,0.827,1,pt,stocking,"[{""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.93}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.9}]"
REQ_2025_00000140,2025-11-21 17:23:34.924492,CH_GH_57277,66.860307,168.845603,China,Africa/Dar_es_Salaam,"Santa, please bring me action figure for Christmas. I really need it because all my friends have one. I've been kind all year. From Kyle",TOYS,3,0.643,1,it,mailbox,"[{""item_name"": ""action figure"", ""category"": ""TOYS"", ""confidence_score"": 0.87}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.85}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.83}]"
REQ_2025_00000213,2025-11-21 17:27:18.756533,CH_GB_25176,-48.0005835,-12.247758,South Africa,America/Managua,"Santa, please bring me rollerblades for Christmas. I really need it because my old one broke. I've been good all year. From Joyce",SPORTS,3,0.767,4,es,stocking,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.89}, {""item_name"": ""soccer ball"", ""category"": ""SPORTS"", ""confidence_score"": 0.83}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.94}]"
REQ_2025_00000915,2025-11-21 17:32:33.889968,CH_UZ_22954,62.4635555,-40.046574,Iceland,Africa/Harare,"Dear Santa, I have been very excellent this year. For Christmas, I would really like basketball and maybe skateboard. I promise to help with chores. Love, Zachary",SPORTS,3,0.709,5,it,mailbox,"[{""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.8}, {""item_name"": ""skateboard"", ""category"": ""SPORTS"", ""confidence_score"": 0.91}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.98}]"
REQ_2025_00000060,2025-11-21 18:06:08.677073,CH_AM_21836,-39.603483,24.543222,Monaco,Pacific/Port_Moresby,"Dear Santa, I have been very very good this year. For Christmas, I would really like picture book and maybe educational book. I promise to be kind to others. Love, Breanna",BOOKS,3,0.916,1,it,chimney,"[{""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.89}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.93}, {""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.93}]"
REQ_2025_00000951,2025-11-21 18:25:55.322117,CH_VA_85246,-32.9534815,-128.001086,Liberia,Asia/Calcutta,"Santa, please bring me art supplies for Christmas. I really need it because all my friends have one. I've been kind all year. From Gregory",CREATIVE,3,0.673,1,ja,stocking,"[{""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.83}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}]"
REQ_2025_00000348,2025-11-21 19:33:08.502013,CH_IT_10433,78.845482,-2.7386,Poland,Asia/Nicosia,"Hi Santa! My name is Andrew and I am 8 years old. This year I want tennis racket, bicycle, and basketball. I've been trying my best and helped my mom. Thank you!",SPORTS,3,0.754,4,es,stocking,"[{""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.87}, {""item_name"": ""bicycle"", ""category"": ""SPORTS"", ""confidence_score"": 0.86}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}]"
REQ_2025_00000228,2025-11-21 22:03:49.645851,CH_MU_86389,66.154881,-14.806467,Nigeria,Europe/Paris,"Santa, please bring me drone for Christmas. I really need it because it would help me in school. I've been good all year. From Anne",ELECTRONICS,3,0.828,4,it,mailbox,"[{""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.96}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.81}]"
REQ_2025_00000887,2025-11-21 22:50:56.408638,CH_YE_30629,-28.2299885,-142.686411,Guadeloupe,Australia/Lord_Howe,"Hi Santa! My name is Shirley and I am 7 years old. This year I want building blocks, art supplies, and craft kit. I've been very good and helped my brother. Thank you!",CREATIVE,3,0.857,5,es,mailbox,"[{""item_name"": ""building blocks"", ""category"": ""CREATIVE"", ""confidence_score"": 0.92}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.94}, {""item_name"": ""craft kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.81}]"
REQ_2025_00000530,2025-11-21 23:23:34.996794,CH_NG_18645,-15.8780575,-64.678745,Somalia,America/Mazatlan,"Hi Santa! My name is Jennifer and I am 9 years old. This year I want puzzle, doll, and LEGO set. I've been good and helped my grandparents. Thank you!",TOYS,3,0.732,1,pt,stocking,"[{""item_name"": ""puzzle"", ""category"": ""TOYS"", ""confidence_score"": 0.96}, {""item_name"": ""doll"", ""category"": ""TOYS"", ""confidence_score"": 0.83}, {""item_name"": ""LEGO set"", ""category"": ""TOYS"", ""confidence_score"": 0.96}]"
REQ_2025_00000623,2025-11-21 23:29:59.960013,CH_MZ_42401,-21.327617,-163.365854,Svalbard & Jan Mayen Islands,Europe/Sarajevo,"Dear Santa, I have been very helpful this year. For Christmas, I would really like tablet and maybe robot. I promise to share with my siblings. Love, Sandra",ELECTRONICS,3,0.682,4,en,mailbox,"[{""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.88}, {""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.86}]"
REQ_2025_00000872,2025-11-21 23:44:06.626073,CH_GH_42955,-45.488665,36.197617,Bahrain,Europe/Andorra,"Santa, please bring me tennis racket for Christmas. I really need it because it would help me in school. I've been trying my best all year. From Justin",SPORTS,3,0.809,4,fr,mailbox,"[{""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.83}, {""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}]"
REQ_2025_00000670,2025-11-21 23:50:56.532220,CH_ER_19684,-15.2601925,152.049118,Congo,America/St_Kitts,"Dear Santa, I have been very kind this year. For Christmas, I would really like stuffed animal and maybe board game. I promise to help with chores. Love, Maria",TOYS,3,0.802,4,en,chimney,"[{""item_name"": ""stuffed animal"", ""category"": ""TOYS"", ""confidence_score"": 0.95}, {""item_name"": ""board game"", ""category"": ""TOYS"", ""confidence_score"": 0.91}, {""item_name"": ""toy car"", ""category"": ""TOYS"", ""confidence_score"": 0.98}]"
REQ_2025_00000666,2025-11-21 23:53:44.183574,CH_TM_61298,84.829888,92.446953,Seychelles,Asia/Bahrain,"Santa, please bring me musical instrument for Christmas. I really need it because it would help me in school. I've been excellent all year. From Daniel",CREATIVE,3,0.924,4,zh,stocking,"[{""item_name"": ""musical instrument"", ""category"": ""CREATIVE"", ""confidence_score"": 0.98}, {""item_name"": ""science kit"", ""category"": ""CREATIVE"", ""confidence_score"": 0.85}, {""item_name"": ""art supplies"", ""category"": ""CREATIVE"", ""confidence_score"": 0.95}]"
REQ_2025_00000308,2025-11-21 23:58:45.813682,CH_BN_48590,74.7124925,93.364199,French Guiana,Europe/Ljubljana,"Hi Santa! My name is Jerry and I am 3 years old. This year I want smartwatch, headphones, and drone. I've been excellent and helped my dad. Thank you!",ELECTRONICS,3,0.845,1,fr,mailbox,"[{""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.97}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.89}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.94}]"
REQ_2025_00000523,2025-11-22 01:27:22.383983,CH_KG_58145,21.0262145,-31.321226,United Kingdom,Europe/San_Marino,"Hi Santa! My name is Tyler and I am 12 years old. This year I want robot, headphones, and tablet. I've been kind and helped my sister. Thank you!",ELECTRONICS,3,0.605,1,es,chimney,"[{""item_name"": ""robot"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}, {""item_name"": ""headphones"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.93}, {""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.9}]"
REQ_2025_00000827,2025-11-22 01:33:43.246098,CH_DO_44818,-59.5786355,50.111646,Gibraltar,Africa/Lagos,"Dear Santa, I have been very very good this year. For Christmas, I would really like coloring book and maybe chapter book. I promise to share with my siblings. Love, Bradley",BOOKS,3,0.823,5,zh,tree,"[{""item_name"": ""coloring book"", ""category"": ""BOOKS"", ""confidence_score"": 0.97}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.95}, {""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.85}]"
REQ_2025_00000684,2025-11-22 01:56:59.529458,CH_QA_11398,-62.967095,-98.768454,Western Sahara,America/La_Paz,"Santa, please bring me educational book for Christmas. I really need it because I want to learn. I've been very good all year. From Jody",BOOKS,3,0.678,3,de,chimney,"[{""item_name"": ""educational book"", ""category"": ""BOOKS"", ""confidence_score"": 0.92}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.87}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.98}]"
REQ_2025_00000992,2025-11-22 03:35:14.035680,CH_SV_23402,-63.0807015,-29.805931,Germany,Africa/Mogadishu,"Santa, please bring me chapter book for Christmas. I really need it because I want to learn. I've been kind all year. From Rebecca",BOOKS,3,0.757,5,fr,mailbox,"[{""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.99}, {""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.93}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.84}]"
REQ_2025_00000779,2025-11-22 04:06:03.243074,CH_SY_57932,24.67839,170.789535,Mauritius,Africa/Ouagadougou,"Hi Santa! My name is Timothy and I am 8 years old. This year I want rollerblades, tennis racket, and basketball. I've been good and helped my sister. Thank you!",SPORTS,3,0.657,4,de,mailbox,"[{""item_name"": ""rollerblades"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}, {""item_name"": ""tennis racket"", ""category"": ""SPORTS"", ""confidence_score"": 0.81}, {""item_name"": ""basketball"", ""category"": ""SPORTS"", ""confidence_score"": 1.0}]"
REQ_2025_00000999,2025-11-22 04:33:40.102795,CH_BT_24349,42.7718955,-117.662776,Denmark,Asia/Manila,"Dear Santa, I have been very trying my best this year. For Christmas, I would really like tablet and maybe smartwatch. I promise to share with my siblings. Love, Tammy",ELECTRONICS,3,0.784,3,fr,tree,"[{""item_name"": ""tablet"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.97}, {""item_name"": ""smartwatch"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.91}, {""item_name"": ""drone"", ""category"": ""ELECTRONICS"", ""confidence_score"": 0.99}]"
REQ_2025_00000534,2025-11-22 04:53:08.674702,CH_CZ_22272,-10.6408725,-170.559082,Honduras,Africa/Lubumbashi,"Hi Santa! My name is Jennifer and I am 6 years old. This year I want picture book, comic book, and chapter book. I've been good and helped my mom. Thank you!",BOOKS,3,0.666,1,es,stocking,"[{""item_name"": ""picture book"", ""category"": ""BOOKS"", ""confidence_score"": 0.91}, {""item_name"": ""comic book"", ""category"": ""BOOKS"", ""confidence_score"": 0.9}, {""item_name"": ""chapter book"", ""category"": ""BOOKS"", ""confidence_score"": 0.97}]"
